plot.id,species,site,plot,functional_type,functional_type_2,native_exotic,cover,sqrtcover,richness_100_sq_meters,distance_from_water,age_of_watering_source,mean_annual_precip,mean_annual_temp,elevation,cow_dung_pats_m2,horse_dung_pats_m2,sand_percentage,clay_percentage,silt_percentage,annual_forb_richness,bunchgrass_richness,succulent_richness,rhzomitous_grass_richness,perennial_forb_richness,shrub_richness,native_annual_forb_richness,native_bunchgrass_richness,native_succulent_richness,native_grass_richness,native_perennial_forb_richness,native_shrub_richness,exotic_forb_richness,exotic_grass_richness,sum_bunchgrass_cover,sum_grass_cover,sum_shrub_cover,sum_perennial_forb_cover,sum_annual_forb_cover,exotic_cover,native_cover,total_vegetation_cover,exotic_richness,total_grass_cover
53.a,Artemisia tridentata,53,a,s,s,n,37.5,6.123724357,27,76,0,265.3500061,2.210000038,2192.531982,17,0,72.65666667,13.05333333,14.28666667,5,3,0,1,15,3,4,3,0,1,15,3,1,0,4.5,0.5,38.5,7.5,2.05,0.5,52.55,53.05,1,5
53.a,Carex filifolia,53,a,f,pf,n,0.5,0.707106781,27,76,0,265.3500061,2.210000038,2192.531982,17,0,72.65666667,13.05333333,14.28666667,5,3,0,1,15,3,4,3,0,1,15,3,1,0,4.5,0.5,38.5,7.5,2.05,0.5,52.55,53.05,1,5
53.a,Chrysothamnus viscidiflorus,53,a,s,s,n,0.5,0.707106781,27,76,0,265.3500061,2.210000038,2192.531982,17,0,72.65666667,13.05333333,14.28666667,5,3,0,1,15,3,4,3,0,1,15,3,1,0,4.5,0.5,38.5,7.5,2.05,0.5,52.55,53.05,1,5
53.a,Mimulus suksdorfii,53,a,f,af,n,0.5,0.707106781,27,76,0,265.3500061,2.210000038,2192.531982,17,0,72.65666667,13.05333333,14.28666667,5,3,0,1,15,3,4,3,0,1,15,3,1,0,4.5,0.5,38.5,7.5,2.05,0.5,52.55,53.05,1,5
53.a,Elymus elymoides,53,a,g,bg,n,0.5,0.707106781,27,76,0,265.3500061,2.210000038,2192.531982,17,0,72.65666667,13.05333333,14.28666667,5,3,0,1,15,3,4,3,0,1,15,3,1,0,4.5,0.5,38.5,7.5,2.05,0.5,52.55,53.05,1,5
53.b,Antennaria dimorpha,53,b,f,pf,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Ericameria nauseosa,53,b,s,s,n,0.05,0.223606798,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Stenotus acaulis,53,b,f,pf,n,0.05,0.223606798,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Arabis holboellii,53,b,f,pf,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Gayophytum racemosum,53,b,f,af,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Schoenocrambe linifolia,53,b,f,pf,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Elymus lanceolatus,53,b,g,g,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Eriogonum umbellatum,53,b,f,pf,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Eriogonum ovalifolium,53,b,f,pf,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Atriplex gardneri,53,b,s,s,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Erigeron spp,53,b,f,pf,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Artemisia tridentata,53,b,s,s,n,37.5,6.123724357,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Carex filifolia,53,b,f,pf,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Cordylanthus ramosus,53,b,f,pf,n,0.05,0.223606798,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Eriogonum caespitosum,53,b,f,pf,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Trifolium gymnocarpon,53,b,f,pf,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Phlox hoodii,53,b,f,pf,n,1.5,1.224744871,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Chrysothamnus viscidiflorus,53,b,s,s,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Descurainia pinnata,53,b,f,pf,n,0.05,0.223606798,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Elymus elymoides,53,b,g,bg,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Arenaria hookeri,53,b,f,pf,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Hesperostipa comata,53,b,g,bg,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Cymopterus terebinthinus,53,b,f,pf,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Linanthus pungens,53,b,f,pf,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Alyssum desertorum,53,b,f,af,e,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Poa secunda,53,b,g,bg,n,3.5,1.870828693,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.b,Allium sp,53,b,f,pf,n,0.5,0.707106781,27,197,0,265.3500061,2.210000038,2192.531982,3,0,56.4,24.47666667,19.12,2,3,0,1,17,4,1,3,0,1,17,4,1,0,4.5,0.5,38.55,8.15,1,0.5,52.2,52.7,1,5
53.c,Arenaria hookeri,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Artemisia arbuscula,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Elymus lanceolatus,53,c,g,g,n,1.5,1.224744871,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Antennaria dimorpha,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Poa fendleriana,53,c,g,bg,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Phlox hoodii,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Cymopterus terebinthinus,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Machaeranthera canescens,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Antennaria corymbosa,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Gymnosteris parvula,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Chrysothamnus viscidiflorus,53,c,s,s,n,1.5,1.224744871,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,PF08,53,c,f,pf,n,0.05,0.223606798,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Atriplex gardneri,53,c,s,s,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Alyssum desertorum,53,c,f,af,e,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Cordylanthus ramosus,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Erigeron spp,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Eriogonum caespitosum,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Cryptantha torreyana,53,c,f,af,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Arabis drummondii,53,c,f,af,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Agoseris glauca,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Phlox longifolia,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Eriogonum ovalifolium,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Trifolium gymnocarpon,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Artemisia tridentata,53,c,s,s,n,37.5,6.123724357,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Hesperostipa comata,53,c,g,bg,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Taraxacum officinale,53,c,f,af,e,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Gayophytum racemosum,53,c,f,af,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Linanthus pungens,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Carex filifolia,53,c,f,pf,n,1.5,1.224744871,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Allium sp.,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Ericameria nauseosa,53,c,s,s,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Poa secunda,53,c,g,bg,n,3.5,1.870828693,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Arabis holboellii,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Elymus elymoides,53,c,g,bg,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Mimulus suksdorfii,53,c,f,af,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.c,Carex duriscula,53,c,f,pf,n,0.5,0.707106781,36,316,0,265.3500061,2.210000038,2192.531982,2,0,58.28,25.16666667,16.55333333,6,4,0,1,21,4,4,4,0,1,21,4,2,0,5,1.5,40,11.05,3,1,59.55,60.55,2,6.5
53.d,Elymus lanceolatus,53,d,g,g,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Chrysothamnus viscidiflorus,53,d,s,s,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Gayophytum racemosum,53,d,f,af,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Ericameria nauseosa,53,d,s,s,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Arabis holboellii,53,d,f,pf,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Alyssum desertorum,53,d,f,af,e,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Trifolium gymnocarpon,53,d,f,pf,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Stenotus acaulis,53,d,f,pf,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Cymopterus spp,53,d,f,pf,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Cordylanthus ramosus,53,d,f,pf,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Atriplex gardneri,53,d,s,s,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Elymus elymoides,53,d,g,bg,n,3.5,1.870828693,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Phlox hoodii,53,d,f,pf,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Carex filifolia,53,d,f,pf,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Gymnosteris parvula,53,d,f,pf,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Artemisia tridentata,53,d,s,s,n,37.5,6.123724357,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Cymopterus acaulis,53,d,f,pf,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Hesperostipa comata,53,d,g,bg,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Poa secunda,53,d,g,bg,n,3.5,1.870828693,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
53.d,Eriogonum ovalifolium,53,d,f,pf,n,0.5,0.707106781,20,675,0,265.3500061,2.210000038,2192.531982,1,0,45.37333333,33.74333333,20.88666667,2,3,0,1,10,4,1,3,0,1,10,4,1,0,7.5,0.5,39,5,1,0.5,52.5,53,1,8
54.a,Elymus elymoides,54,a,g,bg,n,1.5,1.224744871,14,64,59,232.8600006,2.519999981,2154.418701,15,0,62.65666667,24.12666667,13.22,5,3,0,1,2,3,4,3,0,1,2,3,1,0,2.5,0.5,39.5,0.55,2.5,0.5,45.05,45.55,1,3
54.a,Chenopodium 2,54,a,f,af,n,0.5,0.707106781,14,64,59,232.8600006,2.519999981,2154.418701,15,0,62.65666667,24.12666667,13.22,5,3,0,1,2,3,4,3,0,1,2,3,1,0,2.5,0.5,39.5,0.55,2.5,0.5,45.05,45.55,1,3
54.a,Salsola tragus,54,a,f,af,e,0.5,0.707106781,14,64,59,232.8600006,2.519999981,2154.418701,15,0,62.65666667,24.12666667,13.22,5,3,0,1,2,3,4,3,0,1,2,3,1,0,2.5,0.5,39.5,0.55,2.5,0.5,45.05,45.55,1,3
54.a,Krascheninnikovia lanata,54,a,s,s,n,0.5,0.707106781,14,64,59,232.8600006,2.519999981,2154.418701,15,0,62.65666667,24.12666667,13.22,5,3,0,1,2,3,4,3,0,1,2,3,1,0,2.5,0.5,39.5,0.55,2.5,0.5,45.05,45.55,1,3
54.a,Artemisia tridentata,54,a,s,s,n,37.5,6.123724357,14,64,59,232.8600006,2.519999981,2154.418701,15,0,62.65666667,24.12666667,13.22,5,3,0,1,2,3,4,3,0,1,2,3,1,0,2.5,0.5,39.5,0.55,2.5,0.5,45.05,45.55,1,3
54.a,Arabis spp,54,a,f,pf,n,0.05,0.223606798,14,64,59,232.8600006,2.519999981,2154.418701,15,0,62.65666667,24.12666667,13.22,5,3,0,1,2,3,4,3,0,1,2,3,1,0,2.5,0.5,39.5,0.55,2.5,0.5,45.05,45.55,1,3
54.a,Chrysothamnus viscidiflorus,54,a,s,s,n,1.5,1.224744871,14,64,59,232.8600006,2.519999981,2154.418701,15,0,62.65666667,24.12666667,13.22,5,3,0,1,2,3,4,3,0,1,2,3,1,0,2.5,0.5,39.5,0.55,2.5,0.5,45.05,45.55,1,3
54.a,Chenopodium 2,54,a,f,af,n,0.5,0.707106781,14,64,59,232.8600006,2.519999981,2154.418701,15,0,62.65666667,24.12666667,13.22,5,3,0,1,2,3,4,3,0,1,2,3,1,0,2.5,0.5,39.5,0.55,2.5,0.5,45.05,45.55,1,3
54.a,Elymus lanceolatus,54,a,g,g,n,0.5,0.707106781,14,64,59,232.8600006,2.519999981,2154.418701,15,0,62.65666667,24.12666667,13.22,5,3,0,1,2,3,4,3,0,1,2,3,1,0,2.5,0.5,39.5,0.55,2.5,0.5,45.05,45.55,1,3
54.a,Eriogonum cernuum,54,a,f,pf,n,0.5,0.707106781,14,64,59,232.8600006,2.519999981,2154.418701,15,0,62.65666667,24.12666667,13.22,5,3,0,1,2,3,4,3,0,1,2,3,1,0,2.5,0.5,39.5,0.55,2.5,0.5,45.05,45.55,1,3
